Date,Site,treatment,Plot,Depth,TOC.k2so4,TN.k2so4,TOC.fum,TN.fum,MBC,MBN,PO4.fum,NH4,NO3,PO4,TFPA,phenolics,TRS,Mic.PO4,Core.length,Core.mass,Homogenized.mass,Dry.weight,NH4.H2O,NO3.H2O,PO4.H2O,TFPA.H2O,TRS.H2O,Data.Type,Fill,Mass,Bubles.sediment,Time,Average.vacutainer.7.176g,Purpose,Purpose2,X,X.1,Matrix,Notes,Cat.L,Cat.W,An.L,An.W,Cation.Area,Anion.area,pH,X_decimal.degree,Y_decimal.degree,DBH..cm.,Height.m.
3/30/2019,Mesic,Control,4,NA,931.751,56.927,1524.078,109.112,592.33,52.186,135.163,3.116,3.598,46.995,113.002,23.88,4.122,88.168,,NA,NA,0.182,3.138,1.44,5.239,1366.345,2.369,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2019,Mesic,Control,6,NA,660.093,59.962,997.199,110.984,337.11,51.022,131.087,5.81,3.335,184.087,4795.522,25.293,2.851,0,,NA,NA,0.092,4.213,5.876,5.081,2806.933,0.134,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2019,Mesic,Snowfence,2,NA,1568.37,120.336,2956.488,262.888,1388.12,142.552,394.617,8.161,6.507,131.134,70.811,21.418,2.294,263.483,,NA,NA,0.138,5.991,2.777,18.436,4401.014,2.406,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2019,Mesic,Snowfence,4,NA,171.083,9.988,494.948,52.56,323.86,42.572,89.043,1.451,4.782,8.965,12.619,4.538,0.195,80.078,,NA,NA,0.18,0.46,5.244,6.804,49.403,0.193,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2019,Mesic,Snowfence,6,NA,757.199,61.488,1520.38,172.633,763.18,111.145,334.119,6.443,5.001,103.998,6.874,25.87,0.188,230.122,,NA,NA,0.187,4.085,3.109,18.84,1888.904,0.263,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2019,Hydric,Ancillary,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.023917312,0,0.352791175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.8,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2019,Hydric,Ancillary,2,NA,NA,NA,NA,NA,NA,NA,NA,0.073472954,0.035875969,0.416942211,1.303167402,NA,0.000592726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.9,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2019,Hydric,Ancillary,3,NA,NA,NA,NA,NA,NA,NA,NA,0.032464793,0.15887929,1.089155163,1.49756254,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.8,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2019,Hydric,Ancillary,4,NA,NA,NA,NA,NA,NA,NA,NA,0.155489274,0.035875969,0.102108297,0,NA,0.000402207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.9,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2019,Hydric,Ancillary,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.054668143,0,1.742356417,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.5,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2019,Hydric,Ancillary,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03245921,0.059563173,1.360765962,NA,0.001735842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.7,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2019,Hydric,Ancillary,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0.042709487,0.28930684,1.180770464,NA,0.000592726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.7,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2019,Hydric,Ancillary,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.013667036,0.493523433,0.943176407,NA,8.47E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/10/2019,Xeric,Ancillary,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.119586562,0,1.144771365,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,7.3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/10/2019,Xeric,Ancillary,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0.724352892,0,1.000774967,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,8,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/10/2019,Xeric,Ancillary,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0.044417866,0,1.663158398,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,9.7,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/10/2019,Xeric,Ancillary,4,NA,NA,NA,NA,NA,NA,NA,NA,0,4.593832371,0,1.310367222,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,8.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/10/2019,Xeric,Ancillary,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/10/2019,Xeric,Ancillary,6,NA,NA,NA,NA,NA,NA,NA,NA,0.003417347,0.155462531,0,1.310367222,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,7.8,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/10/2019,Xeric,Ancillary,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0.112753044,0.179563495,2.98792526,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,10.7,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/10/2019,Xeric,Ancillary,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.023917312,0.377083339,1.972750653,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,12.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/2019,Mesic,Ancillary,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.000646274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/2019,Mesic,Ancillary,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.269345242,2.181545431,NA,0.005313805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.5,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/2019,Mesic,Ancillary,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0.011958656,0.457886912,0.331191716,NA,0.00394945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,7.8,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/2019,Mesic,Ancillary,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0.001708379,0.161607145,2.325541829,NA,0.008186133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.9,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/2019,Mesic,Ancillary,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.011958656,0.386061514,3.794305089,NA,0.001723396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,10.4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/2019,Mesic,Ancillary,6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.009191447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/2019,Mesic,Ancillary,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.278323417,3.067123279,NA,0.030446669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/2019,Mesic,Ancillary,8,NA,NA,NA,NA,NA,NA,NA,NA,0.233017929,0,0.377083339,2.332741649,NA,0.011489309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,11.2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2019,Hydric,Ancillary,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.025657086,0.045151936,0.25775659,NA,0.006016984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,12.7,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2019,Hydric,Ancillary,2,NA,NA,NA,NA,NA,NA,NA,NA,0.005216819,0.039160815,0,0,NA,0.002256369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,13,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2019,Hydric,Ancillary,3,NA,NA,NA,NA,NA,NA,NA,NA,0.00347788,0.027007459,0.285625016,0,NA,0.002381723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2019,Hydric,Ancillary,4,NA,NA,NA,NA,NA,NA,NA,NA,0.095641687,0.029708205,0.062480472,0.653730482,NA,0.003885969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.8,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2019,Hydric,Ancillary,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.043211934,0.330253924,0.205458152,NA,0.002068338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2019,Hydric,Ancillary,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0.025657086,0.044628909,0.100861274,NA,0.002820461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.8,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2019,Hydric,Ancillary,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0.029708205,0.249921889,0.205458152,NA,0.003321876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,10.5,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2019,Hydric,Ancillary,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.032408951,0.303476579,0.093390069,NA,0.002757784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,10,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2019,Xeric,Ancillary,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.201205569,0,0.810625798,NA,0.009652245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,7.4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2019,Xeric,Ancillary,2,NA,NA,NA,NA,NA,NA,NA,NA,0,1.218036399,1.155875413,0.414651906,NA,0.004387384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,10.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2019,Xeric,Ancillary,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0.064817901,0.437831596,0.631316866,NA,0.000665958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,10,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2019,Xeric,Ancillary,4,NA,NA,NA,NA,NA,NA,NA,NA,0,4.190207257,0.507884651,0,NA,0.000978125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,11.4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2019,Xeric,Ancillary,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.168796618,0,0.937636292,NA,0.001852195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,7.4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2019,Xeric,Ancillary,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0.083723123,0,1.303725362,NA,0.000728391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,7.4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2019,Xeric,Ancillary,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0.090474987,0.193852373,0.586489633,NA,0.004661704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,11.5,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2019,Xeric,Ancillary,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.025657086,0.334835917,0.452007933,NA,0.001852195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,13.2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2019,Mesic,Ancillary,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.002160609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2019,Mesic,Ancillary,2,NA,NA,NA,NA,NA,NA,NA,NA,0.013912763,0,0.496403952,0.646259277,NA,0.011083645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2019,Mesic,Ancillary,3,NA,NA,NA,NA,NA,NA,NA,NA,0.004637588,0.032408951,0.36802362,0.496835166,NA,0.014619188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,10.5,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2019,Mesic,Ancillary,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0.033759324,0.162615088,0.224136165,NA,0.002834046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2019,Mesic,Ancillary,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.021605967,0,1.087060402,NA,0.014366649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,7.8,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2019,Mesic,Ancillary,6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.001566954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2019,Mesic,Ancillary,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.265319354,0.579018427,NA,0.000948419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,12.7,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2019,Mesic,Ancillary,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.018905221,0.907221017,0.646259277,NA,0.001876221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,10,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2019,Hydric,Ancillary,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.017554848,0.012197052,0.011206808,NA,0.031370925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,12,,>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2019,Hydric,Ancillary,2,NA,NA,NA,NA,NA,NA,NA,NA,0.157677979,0.029708205,0.006505094,0,NA,0.04239845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.6,,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2019,Hydric,Ancillary,3,NA,NA,NA,NA,NA,NA,NA,NA,0.190141092,0.040511188,0.007589277,0.354882262,NA,0.010578568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.4,,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2019,Hydric,Ancillary,4,NA,NA,NA,NA,NA,NA,NA,NA,0.324631133,0.048613426,0.00677614,0.205458152,NA,0.036590059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.5,,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2019,Hydric,Ancillary,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.020255594,0.016533781,0,NA,0.007127205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,11.6,,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2019,Hydric,Ancillary,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0.032408951,0.005149866,0,NA,0.006622127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12.5,,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2019,Hydric,Ancillary,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0.029708205,0.007589277,0,NA,0.039115446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.3,,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2019,Hydric,Ancillary,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.032408951,0.009757641,0,NA,0.0322969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,11.8,,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2019,Xeric,Ancillary,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.020427579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2019,Xeric,Ancillary,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0.615624803,0,0.069805709,NA,0.01007349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,7.4,,>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2019,Xeric,Ancillary,3,NA,NA,NA,NA,NA,NA,NA,NA,0.19477868,0.088347067,1.509611047,0.865590792,NA,0.010494388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,8.6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2019,Xeric,Ancillary,4,NA,NA,NA,NA,NA,NA,NA,NA,0,1.874921098,2.877141055,0,NA,0.020932656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,7.9,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2019,Xeric,Ancillary,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.151452116,0,0,NA,0.073544896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,7.4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2019,Xeric,Ancillary,6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.008979156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2019,Xeric,Ancillary,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0.190717479,0.15984117,0.460717679,NA,0.017565473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,8.5,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2019,Xeric,Ancillary,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03505836,0.307940049,1.144813628,NA,0.018996526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,12.2,,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2019,Mesic,Ancillary,1,NA,NA,NA,NA,NA,NA,NA,NA,0.087096846,NA,0,NA,NA,0.003507483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2019,Mesic,Ancillary,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0.002804669,0.791707624,1.654395304,NA,0.009063335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,8.7,,>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2019,Mesic,Ancillary,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.004810384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2019,Mesic,Ancillary,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0.026644354,0,1.019163352,NA,0.012907865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,F,12,,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2019,Mesic,Ancillary,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.075726058,0.413064848,1.773065009,NA,0.001603461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,NA,,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2019,Mesic,Ancillary,6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.008017307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,8.7,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2019,Mesic,Ancillary,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0.016828013,0.11187173,1.061046777,NA,0.016595826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,11,,>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2019,Mesic,Ancillary,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.043293459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,S,8,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/24/2019,Xeric,Ancillary,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.036460695,0.027398873,0.691076519,NA,0.009867102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,11.2,,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/24/2019,Xeric,Ancillary,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0.07011672,0.204437748,1.151794199,NA,0.044184165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,9.9,,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/24/2019,Xeric,Ancillary,3,NA,NA,NA,NA,NA,NA,NA,NA,2.483361014,0.028046688,0.024086922,0.942377072,NA,0.005321796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,D,12.4,,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/24/2019,Xeric,Ancillary,4,NA,NA,NA,NA,NA,NA,NA,NA,11.17512456,0.051886373,0.006623903,0.69805709,NA,0.007367184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pore water,M,12.4,,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
