"formula","EMSL_class","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C49H74O8","lipid","aliphatic","aliphatic",0.2,-1.1837,1.51,0.16,5,13,0.102
"C42H78O13","protein","aliphatic","aliphatic",-0.0704,-1.2381,1.86,0.31,-9,4,-0.2143
"C46H78O10","lipid","aliphatic","aliphatic",0.0732,-1.2609,1.7,0.22,-2,8,-0.0435
"C43H82O12","lipid","aliphatic","aliphatic",-0.0811,-1.3488,1.91,0.28,-9,3,-0.2093
"C47H82O9","lipid","aliphatic","aliphatic",0.0588,-1.3617,1.74,0.19,-2,7,-0.0426
"C46H82O12","lipid","aliphatic","aliphatic",0,-1.2609,1.78,0.26,-6,6,-0.1304
"C47H86O11","lipid","aliphatic","aliphatic",-0.012,-1.3617,1.83,0.23,-6,5,-0.1277
"C52H86O5","lipid","aliphatic","aliphatic",0.1515,-1.4615,1.65,0.1,5,10,0.0962
"C48H90O10","lipid","aliphatic","aliphatic",-0.0233,-1.4583,1.88,0.21,-6,4,-0.125
"C49H94O9","lipid","aliphatic","aliphatic",-0.0337,-1.551,1.92,0.18,-6,3,-0.1224
"C53H94O6","lipid","aliphatic","aliphatic",0.08,-1.5472,1.77,0.11,1,7,0.0189
"C50H98O8","lipid","aliphatic","aliphatic",-0.0435,-1.64,1.96,0.16,-6,2,-0.12
"C51H102O7","lipid","aliphatic","lipid",-0.0526,-1.7255,2,0.14,-6,1,-0.1176
"C48H77O10N1","lipid","aliphatic","aliphatic+N",0.119,-1.125,1.6,0.21,0,11,0
"C49H93O6N1","lipid","aliphatic","aliphatic+N",0,-1.5918,1.9,0.12,-3,4,-0.0612
"C50H97O5N1","lipid","aliphatic","aliphatic+N",-0.0108,-1.68,1.94,0.1,-3,3,-0.06
"C51H101O4N1","lipid","aliphatic","aliphatic+N",-0.0208,-1.7647,1.98,0.08,-3,2,-0.0588
"C48H76O11","lipid","aliphatic","aliphatic",0.1294,-1.125,1.58,0.23,0,11,0
"C45H80O13","lipid","aliphatic","aliphatic",-0.013,-1.2,1.78,0.29,-7,6,-0.1556
"C50H80O7","lipid","aliphatic","aliphatic",0.1613,-1.32,1.6,0.14,4,11,0.08
"C49H80O10","lipid","aliphatic","aliphatic",0.1136,-1.2245,1.63,0.2,0,10,0
"C47H84O9","lipid","aliphatic","aliphatic",0.0353,-1.4043,1.79,0.19,-3,6,-0.0638
"C46H84O12","lipid","aliphatic","aliphatic",-0.025,-1.3043,1.83,0.26,-7,5,-0.1522
"C58H84O1S1","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.2743,-1.3793,1.45,0.02,15,17,0.2586
"C52H88O5","lipid","aliphatic","aliphatic",0.1313,-1.5,1.69,0.1,4,9,0.0769
"C51H88O8","lipid","aliphatic","aliphatic",0.0851,-1.4118,1.73,0.16,0,8,0
"C49H96O9","lipid","aliphatic","aliphatic",-0.0562,-1.5918,1.96,0.18,-7,2,-0.1429
"C51H100O5","lipid","aliphatic","aliphatic",-0.0103,-1.7647,1.96,0.1,-3,2,-0.0588
"C50H100O8","lipid","aliphatic","lipid",-0.0652,-1.68,2,0.16,-7,1,-0.14
"C46H83O9N1","lipid","aliphatic","aliphatic+N",0.0123,-1.3478,1.8,0.2,-4,6,-0.087
"C50H99O5N1","lipid","aliphatic","aliphatic+N",-0.0323,-1.72,1.98,0.1,-4,2,-0.08
"C43H70O13","protein","aliphatic","aliphatic",0.0685,-1.0233,1.63,0.3,-4,9,-0.093
"C48H74O9","lipid","aliphatic","aliphatic",0.1724,-1.1667,1.54,0.19,3,12,0.0625
"C49H78O8","lipid","aliphatic","aliphatic",0.1556,-1.2653,1.59,0.16,3,11,0.0612
"C48H78O11","lipid","aliphatic","aliphatic",0.1059,-1.1667,1.62,0.23,-1,10,-0.0208
"C46H82O10","lipid","aliphatic","aliphatic",0.0244,-1.3478,1.78,0.22,-4,6,-0.087
"C50H82O7","lipid","aliphatic","aliphatic",0.1398,-1.36,1.64,0.14,3,10,0.06
"C47H86O9","lipid","aliphatic","aliphatic",0.0118,-1.4468,1.83,0.19,-4,5,-0.0851
"C51H86O6","lipid","aliphatic","aliphatic",0.125,-1.451,1.69,0.12,3,9,0.0588
"C51H90O8","lipid","aliphatic","aliphatic",0.0638,-1.451,1.76,0.16,-1,7,-0.0196
"C41H69O16N1","protein","aliphatic","aliphatic+N",-0.0312,-0.8293,1.68,0.39,-9,8,-0.2195
"C45H81O10N1","lipid","aliphatic","aliphatic+N",0,-1.2889,1.8,0.22,-5,6,-0.1111
"C46H85O9N1","lipid","aliphatic","aliphatic+N",-0.0123,-1.3913,1.85,0.2,-5,5,-0.1087
"C50H101O5N1","lipid","aliphatic","lipid",-0.0538,-1.76,2.02,0.1,-5,1,-0.1
"C47H72O10","lipid","aliphatic","aliphatic",0.1667,-1.1064,1.53,0.21,2,12,0.0426
"C48H76O9","lipid","aliphatic","aliphatic",0.1494,-1.2083,1.58,0.19,2,11,0.0417
"C49H80O8","lipid","aliphatic","aliphatic",0.1333,-1.3061,1.63,0.16,2,10,0.0408
"C46H84O10","lipid","aliphatic","aliphatic",0,-1.3913,1.83,0.22,-5,5,-0.1087
"C49H84O10","lipid","aliphatic","aliphatic",0.0682,-1.3061,1.71,0.2,-2,8,-0.0408
"C51H88O6","lipid","aliphatic","aliphatic",0.1042,-1.4902,1.73,0.12,2,8,0.0392
"C51H92O8","lipid","aliphatic","aliphatic",0.0426,-1.4902,1.8,0.16,-2,6,-0.0392
"C53H100O6","lipid","aliphatic","aliphatic",0.02,-1.6604,1.89,0.11,-2,4,-0.0377
"C45H83O10N1","lipid","aliphatic","aliphatic+N",-0.0256,-1.3333,1.84,0.22,-6,5,-0.1333
"C48H83O10N1","lipid","aliphatic","aliphatic+N",0.0476,-1.25,1.73,0.21,-3,8,-0.0625
"C47H74O10","lipid","aliphatic","aliphatic",0.1429,-1.1489,1.57,0.21,1,11,0.0213
"C44H78O12","lipid","aliphatic","aliphatic",0,-1.2273,1.77,0.27,-6,6,-0.1364
"C49H82O8","lipid","aliphatic","aliphatic",0.1111,-1.3469,1.67,0.16,1,9,0.0204
"C50H90O9","lipid","aliphatic","aliphatic",0.033,-1.44,1.8,0.18,-3,6,-0.06
"C51H94O8","lipid","aliphatic","aliphatic",0.0213,-1.5294,1.84,0.16,-3,5,-0.0588
"C52H98O7","lipid","aliphatic","aliphatic",0.0103,-1.6154,1.88,0.13,-3,4,-0.0577
"C46H77O12N1","lipid","aliphatic","aliphatic+N",0.0513,-1.087,1.67,0.26,-4,9,-0.087
"C45H85O10N1","lipid","aliphatic","aliphatic+N",-0.0513,-1.3778,1.89,0.22,-7,4,-0.1556
"C52H97O4N1","lipid","aliphatic","aliphatic+N",0.0408,-1.6538,1.87,0.08,0,5,0
"C51H97O7N1","lipid","aliphatic","aliphatic+N",-0.0108,-1.5686,1.9,0.14,-4,4,-0.0784
"C46H88O10","lipid","aliphatic","aliphatic",-0.0488,-1.4783,1.91,0.22,-7,3,-0.1522
"C49H88O10","lipid","aliphatic","aliphatic",0.0227,-1.3878,1.8,0.2,-4,6,-0.0816
"C54H88O4","lipid","aliphatic","aliphatic",0.1731,-1.4815,1.63,0.07,7,11,0.1296
"C51H92O6","lipid","aliphatic","aliphatic",0.0625,-1.5686,1.8,0.12,0,6,0
"C50H92O9","lipid","aliphatic","aliphatic",0.011,-1.48,1.84,0.18,-4,5,-0.08
"C51H96O8","lipid","aliphatic","aliphatic",0,-1.5686,1.88,0.16,-4,4,-0.0784
"C52H100O7","lipid","aliphatic","aliphatic",-0.0103,-1.6538,1.92,0.13,-4,3,-0.0769
"C43H79O12N1","lipid","aliphatic","aliphatic+N",-0.0556,-1.2093,1.84,0.28,-8,5,-0.186
"C45H87O10N1","lipid","aliphatic","aliphatic+N",-0.0769,-1.4222,1.93,0.22,-8,3,-0.1778
"C52H99O4N1","lipid","aliphatic","aliphatic+N",0.0204,-1.6923,1.9,0.08,-1,4,-0.0192
"C51H99O7N1","lipid","aliphatic","aliphatic+N",-0.0323,-1.6078,1.94,0.14,-5,3,-0.098
"C53H103O3N1","lipid","aliphatic","aliphatic+N",0.0099,-1.7736,1.94,0.06,-1,3,-0.0189
"C47H78O10","lipid","aliphatic","aliphatic",0.0952,-1.234,1.66,0.21,-1,9,-0.0213
"C46H78O13","lipid","aliphatic","aliphatic",0.038,-1.1304,1.7,0.28,-5,8,-0.1087
"C55H82O6","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.2308,-1.2727,1.49,0.11,9,15,0.1636
"C49H90O10","lipid","aliphatic","aliphatic",0,-1.4286,1.84,0.2,-5,5,-0.102
"C50H94O9","lipid","aliphatic","aliphatic",-0.011,-1.52,1.88,0.18,-5,4,-0.1
"C51H98O8","lipid","aliphatic","aliphatic",-0.0213,-1.6078,1.92,0.16,-5,3,-0.098
"C52H102O7","lipid","aliphatic","aliphatic",-0.0309,-1.6923,1.96,0.13,-5,2,-0.0962
"C53H106O6","lipid","aliphatic","lipid",-0.04,-1.7736,2,0.11,-5,1,-0.0943
"C27H49O26N1","carbohydrate","aliphatic","aliphatic+N",-0.7692,0.2222,1.81,0.96,-23,4,-0.8519
"C44H85O11N1","lipid","aliphatic","aliphatic+N",-0.0933,-1.3636,1.93,0.25,-9,3,-0.2045
"C52H101O4N1","lipid","aliphatic","aliphatic+N",0,-1.7308,1.94,0.08,-2,3,-0.0385
"C53H105O3N1","lipid","aliphatic","aliphatic+N",-0.0099,-1.8113,1.98,0.06,-2,2,-0.0377
"C42H76O14","protein","aliphatic","aliphatic",-0.0571,-1.1429,1.81,0.33,-9,5,-0.2143
"C56H72O4S1","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.3396,-1.1071,1.29,0.07,16,21,0.2857
"C43H80O13","protein","aliphatic","aliphatic",-0.0685,-1.2558,1.86,0.3,-9,4,-0.2093
"C47H80O10","lipid","aliphatic","aliphatic",0.0714,-1.2766,1.7,0.21,-2,8,-0.0426
"C46H80O13","lipid","aliphatic","aliphatic",0.0127,-1.1739,1.74,0.28,-6,7,-0.1304
"C47H84O12","lipid","aliphatic","aliphatic",0,-1.2766,1.79,0.26,-6,6,-0.1277
"C48H88O11","lipid","aliphatic","aliphatic",-0.0118,-1.375,1.83,0.23,-6,5,-0.125
"C52H89O6P1","lipid","aliphatic","aliphatic",0.1042,-1.4808,1.71,0.12,2,9,0.0385
"C50H92O7","lipid","aliphatic","aliphatic",0.0323,-1.56,1.84,0.14,-2,5,-0.04
"C49H92O10","lipid","aliphatic","aliphatic",-0.0227,-1.4694,1.88,0.2,-6,4,-0.1224
"C51H100O8","lipid","aliphatic","aliphatic",-0.0426,-1.6471,1.96,0.16,-6,2,-0.1176
"C52H104O7","lipid","aliphatic","lipid",-0.0515,-1.7308,2,0.13,-6,1,-0.1154
"C54H108O3","lipid","aliphatic","lipid",-0.0095,-1.8889,2,0.06,-2,1,-0.037
"C41H80O14N1P1","protein","aliphatic","aliphatic+N",-0.1875,-1.1951,1.95,0.34,-13,3,-0.3171
"C50H95O6N1","lipid","aliphatic","aliphatic+N",0,-1.6,1.9,0.12,-3,4,-0.06
"C51H99O5N1","lipid","aliphatic","aliphatic+N",-0.0105,-1.6863,1.94,0.1,-3,3,-0.0588
"C52H103O4N1","lipid","aliphatic","aliphatic+N",-0.0204,-1.7692,1.98,0.08,-3,2,-0.0577
"C47H66O11","lignin","unsaturated/lignin","unsaturated/lignin",0.2289,-0.9362,1.4,0.23,4,15,0.0851
"C41H74O15","protein","aliphatic","aliphatic",-0.0746,-1.0732,1.8,0.37,-10,5,-0.2439
"C50H78O8","lipid","aliphatic","aliphatic",0.1739,-1.24,1.56,0.16,4,12,0.08
"C47H82O10","lipid","aliphatic","aliphatic",0.0476,-1.3191,1.74,0.21,-3,7,-0.0638
"C46H82O13","lipid","aliphatic","aliphatic",-0.0127,-1.2174,1.78,0.28,-7,6,-0.1522
"C50H82O10","lipid","aliphatic","aliphatic",0.1111,-1.24,1.64,0.2,0,10,0
"C47H86O12","lipid","aliphatic","aliphatic",-0.0244,-1.3191,1.83,0.26,-7,5,-0.1489
"C52H86O6","lipid","aliphatic","aliphatic",0.1429,-1.4231,1.65,0.12,4,10,0.0769
"C51H86O9","lipid","aliphatic","aliphatic",0.0968,-1.3333,1.69,0.18,0,9,0
"C48H90O11","lipid","aliphatic","aliphatic",-0.0353,-1.4167,1.88,0.23,-7,4,-0.1458
"C53H90O5","lipid","aliphatic","aliphatic",0.1287,-1.5094,1.7,0.09,4,9,0.0755
"C52H90O8","lipid","aliphatic","aliphatic",0.0833,-1.4231,1.73,0.15,0,8,0
"C49H94O10","lipid","aliphatic","aliphatic",-0.0455,-1.5102,1.92,0.2,-7,3,-0.1429
"C53H94O7","lipid","aliphatic","aliphatic",0.0707,-1.5094,1.77,0.13,0,7,0
"C51H102O8","lipid","aliphatic","lipid",-0.0638,-1.6863,2,0.16,-7,1,-0.1373
"C47H85O9N1","lipid","aliphatic","aliphatic+N",0.012,-1.3617,1.81,0.19,-4,6,-0.0851
"C51H101O5N1","lipid","aliphatic","aliphatic+N",-0.0316,-1.7255,1.98,0.1,-4,2,-0.0784
"C52H105O4N1","lipid","aliphatic","lipid",-0.0408,-1.8077,2.02,0.08,-4,1,-0.0769
"C50H80O8","lipid","aliphatic","aliphatic",0.1522,-1.28,1.6,0.16,3,11,0.06
"C49H80O11","lipid","aliphatic","aliphatic",0.1034,-1.1837,1.63,0.22,-1,10,-0.0204
"C47H84O10","lipid","aliphatic","aliphatic",0.0238,-1.3617,1.79,0.21,-4,6,-0.0851
"C51H84O7","lipid","aliphatic","aliphatic",0.1368,-1.3725,1.65,0.14,3,10,0.0588
"C52H88O6","lipid","aliphatic","aliphatic",0.1224,-1.4615,1.69,0.12,3,9,0.0577
"C51H88O9","lipid","aliphatic","aliphatic",0.0753,-1.3725,1.73,0.18,-1,8,-0.0196
"C52H92O8","lipid","aliphatic","aliphatic",0.0625,-1.4615,1.77,0.15,-1,7,-0.0192
"C50H96O7","lipid","aliphatic","aliphatic",-0.0108,-1.64,1.92,0.14,-4,3,-0.08
"C46H83O10N1","lipid","aliphatic","aliphatic+N",0,-1.3043,1.8,0.22,-5,6,-0.1087
"C48H74O10","lipid","aliphatic","aliphatic",0.1628,-1.125,1.54,0.21,2,12,0.0417
"C45H78O12","lipid","aliphatic","aliphatic",0.0256,-1.2,1.73,0.27,-5,7,-0.1111
"C49H78O9","lipid","aliphatic","aliphatic",0.1461,-1.2245,1.59,0.18,2,11,0.0408
"C46H82O11","lipid","aliphatic","aliphatic",0.0123,-1.3043,1.78,0.24,-5,6,-0.1087
"C50H82O8","lipid","aliphatic","aliphatic",0.1304,-1.32,1.64,0.16,2,10,0.04
"C49H82O11","lipid","aliphatic","aliphatic",0.0805,-1.2245,1.67,0.22,-2,9,-0.0408
"C47H86O10","lipid","aliphatic","aliphatic",0,-1.4043,1.83,0.21,-5,5,-0.1064
"C51H86O7","lipid","aliphatic","aliphatic",0.1158,-1.4118,1.69,0.14,2,9,0.0392
"C51H90O9","lipid","aliphatic","aliphatic",0.0538,-1.4118,1.76,0.18,-2,7,-0.0392
"C52H94O8","lipid","aliphatic","aliphatic",0.0417,-1.5,1.81,0.15,-2,6,-0.0385
"C54H102O6","lipid","aliphatic","aliphatic",0.0196,-1.6667,1.89,0.11,-2,4,-0.037
"C47H77O12N1","lipid","aliphatic","aliphatic+N",0.075,-1.0638,1.64,0.26,-3,10,-0.0638
"C46H85O10N1","lipid","aliphatic","aliphatic+N",-0.025,-1.3478,1.85,0.22,-6,5,-0.1304
"C52H97O7N1","lipid","aliphatic","aliphatic+N",0.0105,-1.5385,1.87,0.13,-3,5,-0.0577
"C49H64O10","lignin","unsaturated/lignin","unsaturated/lignin",0.2955,-0.898,1.31,0.2,8,18,0.1633
"C46H68O12","lignin","unsaturated/lignin","unsaturated/lignin",0.175,-0.9565,1.48,0.26,1,13,0.0217
"C47H72O11","lipid","aliphatic","aliphatic",0.1566,-1.0638,1.53,0.23,1,12,0.0213
"C48H76O10","lipid","aliphatic","aliphatic",0.1395,-1.1667,1.58,0.21,1,11,0.0208
"C41H80O15","protein","aliphatic","aliphatic",-0.1642,-1.2195,1.95,0.37,-13,2,-0.3171
"C49H80O9","lipid","aliphatic","aliphatic",0.1236,-1.2653,1.63,0.18,1,10,0.0204
"C50H84O8","lipid","aliphatic","aliphatic",0.1087,-1.36,1.68,0.16,1,9,0.02
"C49H84O11","lipid","aliphatic","aliphatic",0.0575,-1.2653,1.71,0.22,-3,8,-0.0612
"C51H88O7","lipid","aliphatic","aliphatic",0.0947,-1.451,1.73,0.14,1,8,0.0196
"C50H88O10","lipid","aliphatic","aliphatic",0.0444,-1.36,1.76,0.2,-3,7,-0.06
"C48H92O9","lipid","aliphatic","aliphatic",-0.0345,-1.5417,1.92,0.19,-6,3,-0.125
"C51H92O9","lipid","aliphatic","aliphatic",0.0323,-1.451,1.8,0.18,-3,6,-0.0588
"C52H96O8","lipid","aliphatic","aliphatic",0.0208,-1.5385,1.85,0.15,-3,5,-0.0577
"C53H100O7","lipid","aliphatic","aliphatic",0.0101,-1.6226,1.89,0.13,-3,4,-0.0566
"C54H105O4P1","lipid","aliphatic","aliphatic",0,-1.7963,1.94,0.07,-2,3,-0.037
"C46H87O10N1","lipid","aliphatic","aliphatic+N",-0.05,-1.3913,1.89,0.22,-7,4,-0.1522
"C47H91O9N1","lipid","aliphatic","aliphatic+N",-0.0602,-1.4894,1.94,0.19,-7,3,-0.1489
"C51H95O8N1","lipid","aliphatic","aliphatic+N",0,-1.4902,1.86,0.16,-4,5,-0.0784
"C52H99O7N1","lipid","aliphatic","aliphatic+N",-0.0105,-1.5769,1.9,0.13,-4,4,-0.0769
"C48H78O10","lipid","aliphatic","aliphatic",0.1163,-1.2083,1.62,0.21,0,10,0
"C47H78O13","lipid","aliphatic","aliphatic",0.0617,-1.1064,1.66,0.28,-4,9,-0.0851
"C56H78O2S1","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.2963,-1.2857,1.39,0.04,15,18,0.2679
"C50H86O8","lipid","aliphatic","aliphatic",0.087,-1.4,1.72,0.16,0,8,0
"C54H86O5","lipid","aliphatic","aliphatic",0.1845,-1.4074,1.59,0.09,7,12,0.1296
"C47H90O10","lipid","aliphatic","aliphatic",-0.0476,-1.4894,1.91,0.21,-7,3,-0.1489
"C55H90O4","lipid","aliphatic","aliphatic",0.1698,-1.4909,1.64,0.07,7,11,0.1273
"C51H94O9","lipid","aliphatic","aliphatic",0.0108,-1.4902,1.84,0.18,-4,5,-0.0784
"C52H98O8","lipid","aliphatic","aliphatic",0,-1.5769,1.88,0.15,-4,4,-0.0769
"C53H102O7","lipid","aliphatic","aliphatic",-0.0101,-1.6604,1.92,0.13,-4,3,-0.0755
"C46H89O10N1","lipid","aliphatic","aliphatic+N",-0.075,-1.4348,1.93,0.22,-8,3,-0.1739
"C51H97O8N1","lipid","aliphatic","aliphatic+N",-0.0217,-1.5294,1.9,0.16,-5,4,-0.098
"C47H76O11","lipid","aliphatic","aliphatic",0.1084,-1.1489,1.62,0.23,-1,10,-0.0213
"C48H80O10","lipid","aliphatic","aliphatic",0.093,-1.25,1.67,0.21,-1,9,-0.0208
"C49H84O7S1","lipid","aliphatic","aliphatic",0.0787,-1.3878,1.71,0.14,0,8,0
"C49H84O9","lipid","aliphatic","aliphatic",0.0787,-1.3469,1.71,0.18,-1,8,-0.0204
"C48H84O12","lipid","aliphatic","aliphatic",0.0238,-1.25,1.75,0.25,-5,7,-0.1042
"C53H84O6","lipid","aliphatic","aliphatic",0.18,-1.3585,1.58,0.11,6,12,0.1132
"C46H88O11","lipid","aliphatic","aliphatic",-0.0617,-1.4348,1.91,0.24,-8,3,-0.1739
"C49H88O11","lipid","aliphatic","aliphatic",0.0115,-1.3469,1.8,0.22,-5,6,-0.102
"C50H92O10","lipid","aliphatic","aliphatic",0,-1.44,1.84,0.2,-5,5,-0.1
"C51H96O9","lipid","aliphatic","aliphatic",-0.0108,-1.5294,1.88,0.18,-5,4,-0.098
"C52H100O8","lipid","aliphatic","aliphatic",-0.0208,-1.6154,1.92,0.15,-5,3,-0.0962
"C53H104O7","lipid","aliphatic","aliphatic",-0.0303,-1.6981,1.96,0.13,-5,2,-0.0943
"C54H108O6","lipid","aliphatic","lipid",-0.0392,-1.7778,2,0.11,-5,1,-0.0926
"C52H99O5N1","lipid","aliphatic","aliphatic+N",0.0103,-1.6538,1.9,0.1,-2,4,-0.0385
"C53H103O4N1","lipid","aliphatic","aliphatic+N",0,-1.7358,1.94,0.08,-2,3,-0.0377
"C54H107O3N1","lipid","aliphatic","aliphatic+N",-0.0097,-1.8148,1.98,0.06,-2,2,-0.037
"C40H66O17","protein","aliphatic","aliphatic",-0.0159,-0.8,1.65,0.42,-9,8,-0.225
"C51H78O8","lipid","aliphatic","aliphatic",0.1915,-1.2157,1.53,0.16,5,13,0.098
"C48H82O10","lipid","aliphatic","aliphatic",0.0698,-1.2917,1.71,0.21,-2,8,-0.0417
"C47H82O13","lipid","aliphatic","aliphatic",0.0123,-1.1915,1.74,0.28,-6,7,-0.1277
"C49H86O9","lipid","aliphatic","aliphatic",0.0562,-1.3878,1.76,0.18,-2,7,-0.0408
"C48H86O12","lipid","aliphatic","aliphatic",0,-1.2917,1.79,0.25,-6,6,-0.125
"C49H90O11","lipid","aliphatic","aliphatic",-0.0115,-1.3878,1.84,0.22,-6,5,-0.1224
"C54H90O5","lipid","aliphatic","aliphatic",0.1456,-1.4815,1.67,0.09,5,10,0.0926
"C50H94O10","lipid","aliphatic","aliphatic",-0.0222,-1.48,1.88,0.2,-6,4,-0.12
"C51H98O9","lipid","aliphatic","aliphatic",-0.0323,-1.5686,1.92,0.18,-6,3,-0.1176
"C53H106O7","lipid","aliphatic","lipid",-0.0505,-1.7358,2,0.13,-6,1,-0.1132
"C41H77O17N1","protein","aliphatic","aliphatic+N",-0.1746,-0.9756,1.88,0.41,-14,4,-0.3415
"C52H101O5N1","lipid","aliphatic","aliphatic+N",-0.0103,-1.6923,1.94,0.1,-3,3,-0.0577
"C53H105O4N1","lipid","aliphatic","aliphatic+N",-0.02,-1.7736,1.98,0.08,-3,2,-0.0566
"C50H76O9","lipid","aliphatic","aliphatic",0.1868,-1.16,1.52,0.18,4,13,0.08
"C46H80O14","protein","aliphatic","aliphatic",0,-1.1304,1.74,0.3,-7,7,-0.1522
"C50H80O11","lipid","aliphatic","aliphatic",0.1236,-1.16,1.6,0.22,0,11,0
"C47H84O13","lipid","aliphatic","aliphatic",-0.0123,-1.234,1.79,0.28,-7,6,-0.1489
"C52H84O7","lipid","aliphatic","aliphatic",0.1546,-1.3462,1.62,0.13,4,11,0.0769
"C51H84O10","lipid","aliphatic","aliphatic",0.1087,-1.2549,1.65,0.2,0,10,0
"C49H88O9","lipid","aliphatic","aliphatic",0.0337,-1.4286,1.8,0.18,-3,6,-0.0612
"C53H88O6","lipid","aliphatic","aliphatic",0.14,-1.434,1.66,0.11,4,10,0.0755
"C52H88O9","lipid","aliphatic","aliphatic",0.0947,-1.3462,1.69,0.17,0,9,0
"C54H92O5","lipid","aliphatic","aliphatic",0.1262,-1.5185,1.7,0.09,4,9,0.0741
"C53H92O8","lipid","aliphatic","aliphatic",0.0816,-1.434,1.74,0.15,0,8,0
"C52H104O8","lipid","aliphatic","lipid",-0.0625,-1.6923,2,0.15,-7,1,-0.1346
"C49H79O11N1","lipid","aliphatic","aliphatic+N",0.1059,-1.102,1.61,0.22,-1,11,-0.0204
"C48H87O9N1","lipid","aliphatic","aliphatic+N",0.0118,-1.375,1.81,0.19,-4,6,-0.0833
"C51H99O6N1","lipid","aliphatic","aliphatic+N",-0.0213,-1.6471,1.94,0.12,-4,3,-0.0784
"C52H103O5N1","lipid","aliphatic","aliphatic+N",-0.0309,-1.7308,1.98,0.1,-4,2,-0.0769
"C49H74O10","lipid","aliphatic","aliphatic",0.1818,-1.102,1.51,0.2,3,13,0.0612
"C51H86O10","lipid","aliphatic","aliphatic",0.087,-1.2941,1.69,0.2,-1,9,-0.0196
"C53H90O6","lipid","aliphatic","aliphatic",0.12,-1.4717,1.7,0.11,3,9,0.0566
"C53H94O8","lipid","aliphatic","aliphatic",0.0612,-1.4717,1.77,0.15,-1,7,-0.0189
"C48H77O12N1","lipid","aliphatic","aliphatic+N",0.0976,-1.0417,1.6,0.25,-2,11,-0.0417
"C49H81O11N1","lipid","aliphatic","aliphatic+N",0.0824,-1.1429,1.65,0.22,-2,10,-0.0408
"C47H85O10N1","lipid","aliphatic","aliphatic+N",0,-1.3191,1.81,0.21,-5,6,-0.1064
"C48H89O9N1","lipid","aliphatic","aliphatic+N",-0.0118,-1.4167,1.85,0.19,-5,5,-0.1042
"C51H73O9P1","lignin","unsaturated/lignin","unsaturated/lignin",0.2308,-1.0784,1.43,0.18,6,16,0.1176
"C47H84O11","lipid","aliphatic","aliphatic",0.012,-1.3191,1.79,0.23,-5,6,-0.1064
"C51H84O8","lipid","aliphatic","aliphatic",0.1277,-1.3333,1.65,0.16,2,10,0.0392
"C50H84O11","lipid","aliphatic","aliphatic",0.0787,-1.24,1.68,0.22,-2,9,-0.04
"C51H88O10","lipid","aliphatic","aliphatic",0.0652,-1.3333,1.73,0.2,-2,8,-0.0392
"C52H92O9","lipid","aliphatic","aliphatic",0.0526,-1.4231,1.77,0.17,-2,7,-0.0385
"C53H96O8","lipid","aliphatic","aliphatic",0.0408,-1.5094,1.81,0.15,-2,6,-0.0377
"C55H104O6","lipid","aliphatic","aliphatic",0.0192,-1.6727,1.89,0.11,-2,4,-0.0364
"C56H108O5","lipid","aliphatic","aliphatic",0.0093,-1.75,1.93,0.09,-2,3,-0.0357
"C47H75O13N1","lipid","aliphatic","aliphatic+N",0.0886,-0.9787,1.6,0.28,-3,11,-0.0638
"C48H79O12N1","lipid","aliphatic","aliphatic+N",0.0732,-1.0833,1.65,0.25,-3,10,-0.0625
"C47H87O10N1","lipid","aliphatic","aliphatic+N",-0.0244,-1.3617,1.85,0.21,-6,5,-0.1277
"C46H87O13N1","lipid","aliphatic","aliphatic+N",-0.0909,-1.2609,1.89,0.28,-10,4,-0.2174
"C50H87O10N1","lipid","aliphatic","aliphatic+N",0.0455,-1.28,1.74,0.2,-3,8,-0.06
"C48H91O9N1","lipid","aliphatic","aliphatic+N",-0.0353,-1.4583,1.9,0.19,-6,4,-0.125
"C50H99O7N1","lipid","aliphatic","aliphatic+N",-0.0549,-1.64,1.98,0.14,-6,2,-0.12
"C53H99O7N1","lipid","aliphatic","aliphatic+N",0.0103,-1.5472,1.87,0.13,-3,5,-0.0566
"C48H74O11","lipid","aliphatic","aliphatic",0.1529,-1.0833,1.54,0.23,1,12,0.0208
"C49H78O10","lipid","aliphatic","aliphatic",0.1364,-1.1837,1.59,0.2,1,11,0.0204
"C45H83O13P1","lipid","aliphatic","aliphatic",-0.0667,-1.2667,1.84,0.29,-9,5,-0.2
"C51H86O8","lipid","aliphatic","aliphatic",0.1064,-1.3725,1.69,0.16,1,9,0.0196
"C55H86O5","lipid","aliphatic","aliphatic",0.2,-1.3818,1.56,0.09,8,13,0.1455
"C52H90O7","lipid","aliphatic","aliphatic",0.0928,-1.4615,1.73,0.13,1,8,0.0192
"C51H90O10","lipid","aliphatic","aliphatic",0.0435,-1.3725,1.76,0.2,-3,7,-0.0588
"C52H94O9","lipid","aliphatic","aliphatic",0.0316,-1.4615,1.81,0.17,-3,6,-0.0577
"C53H98O8","lipid","aliphatic","aliphatic",0.0204,-1.5472,1.85,0.15,-3,5,-0.0566
